assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_020410825.1,ASM2041082v1,Candidatus Megaera endosymbiont of Mesostigma viride,2866314,2021-10-11,2021,,,,,,2025-01-27
GCF_018885305.1,ASM1888530v1,Curtobacterium sp. L6-1,2841594,2021-06-15,2021,85.57,100.0,3.52,v1.2.3,,2025-01-27
GCA_019704495.1,ASM1970449v1,Stenotrophomonas pavanii,487698,2021-06-01,2021,99.28,48.0,0.23,v1.2.2,,2025-01-27
GCA_907166765.1,pMOL500_IncHI2,"Salmonella enterica subsp. enterica serovar 4,5,12:i:-",2928639,2021-05-17,2021,,,,,,2025-01-27
GCA_019915945.1,ASM1991594v1,"Salmonella enterica subsp. enterica serovar 4,12:i:-",353569,2021-09-09,2021,,,,,,2025-01-27
GCA_018338835.1,ASM1833883v1,Salmonella enterica subsp. enterica serovar Anatum str. CFSAN000511,1299215,2021-05-11,2021,,,,,,2025-01-27
GCA_018398475.1,ASM1839847v1,Pseudomonas qingdaonensis,2056231,2021-05-19,2021,99.24,50.0,0.91,v1.2.2,,2025-01-27
GCA_018338855.1,ASM1833885v1,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000224,1173445,2021-05-11,2021,,,,,,2025-01-27
GCA_014268375.2,ASM1426837v2,Pseudomonas salmasensis,2745514,2021-07-06,2021,99.89,100.0,0.11,v1.2.3,,2025-01-27
GCF_018582665.1,ASM1858266v1,Cytobacillus gottheilii,859144,2021-05-28,2021,98.06,33.333332,1.34,v1.2.2,,2025-01-27
GCA_018228645.1,ASM1822864v1,Clostridiaceae bacterium Marseille-Q4143,2830657,2021-05-03,2021,,,,,,2025-01-27
GCA_018228685.1,ASM1822868v1,Clostridiaceae bacterium Marseille-Q4149,2830659,2021-05-03,2021,,,,,,2025-01-27
GCF_020181335.1,ASM2018133v1,Altererythrobacter sp. N1,2877001,2021-09-30,2021,94.39,100.0,7.95,v1.2.2,,2025-01-27
GCF_020885515.1,BBES_1.0,cyanobacterium endosymbiont of Braarudosphaera bigelowii,1285375,2021-10-16,2021,81.92,100.0,,v1.2.3,,2025-01-27
GCA_017569305.1,ASM1756930v1,Clostridiales bacterium FE2011,2806438,2021-03-23,2021,,,,,,2025-01-27
GCF_018139025.1,ASM1813902v1,Cylindrospermopsis raciborskii N8,1524929,2021-04-25,2021,99.74,89.47369,0.31,v1.2.2,,2025-01-27
GCA_017569265.1,ASM1756926v1,Clostridiales bacterium FE2010,2806336,2021-03-23,2021,,,,,,2025-01-27
GCF_018399015.1,ASM1839901v1,Cyanobium sp. M30B3,2831057,2021-05-19,2021,,,,,,2025-01-27
GCF_020641055.1,ASM2064105v1,Clostridioides sp. ES-S-0010-02,2770776,2021-10-27,2021,98.68,100.0,,v1.2.2,,2025-01-27
GCA_018502625.1,ASM1850262v1,Pseudomonas hormoni,3093767,2021-05-26,2021,99.52,100.0,0.27,v1.2.2,,2025-01-27
GCA_014268595.2,ASM1426859v2,Pseudomonas hamedanensis,2745504,2021-07-06,2021,99.36,100.0,0.08,v1.2.3,,2025-01-27
GCA_019614655.1,ASM1961465v1,Pseudomonas germanica,2815720,2021-08-16,2021,99.68,100.0,0.26,v1.2.2,,2025-01-27
GCA_018338295.1,ASM1833829v1,Salmonella enterica subsp. enterica serovar Havana str. CFSAN001082,1194156,2021-05-11,2021,,,,,,2025-01-27
GCA_018516785.1,ASM1851678v1,Pseudomonas congelans,200452,2021-05-26,2021,99.36,50.0,0.24,v1.2.2,,2025-01-27
GCA_018343775.1,ASM1834377v1,Pseudomonas cichorii,36746,2021-05-12,2021,99.68,30.0,0.4,v1.2.3,,2025-01-27
GCA_021018765.1,ASM2101876v1,Pseudomonas fitomaticsae,2837969,2021-12-01,2021,99.68,100.0,0.18,v1.2.3,,2025-01-27
GCA_019139895.1,ASM1913989v1,Pseudomonas fakonensis,2842355,2021-07-06,2021,99.68,100.0,0.48,v1.2.3,,2025-01-27
GCF_016925675.1,ASM1692567v1,Pseudomonas hygromyciniae,2812000,2021-02-24,2021,97.23,50.0,0.42,v1.2.3,,2025-01-27
GCA_018417595.1,ASM1841759v1,Pseudomonas entomophila,312306,2021-05-20,2021,99.36,90.0,0.6,v1.2.2,,2025-01-27
GCA_000696345.2,ASM69634v2,Pseudomonas donghuensis,1163398,2021-06-04,2021,99.36,100.0,0.91,v1.2.2,,2025-01-27
GCA_014268585.2,ASM1426858v2,Pseudomonas iranensis,2745503,2021-07-06,2021,99.63,100.0,0.19,v1.2.3,,2025-01-27
GCA_014268495.2,ASM1426849v2,Pseudomonas monsensis,2745509,2021-07-06,2021,99.36,50.0,0.09,v1.2.3,,2025-01-27
GCA_019139675.1,ASM1913967v1,Pseudomonas maumuensis,2842354,2021-07-06,2021,99.68,100.0,0.24,v1.2.3,,2025-01-27
GCA_900682675.2,P_marincola_YSy11_v2,Pseudomonas marincola,437900,2021-02-13,2021,99.65,100.0,0.72,v1.2.2,,2025-01-27
GCF_020229735.1,ASM2022973v1,Deinococcus taeanensis,2737050,2021-10-04,2021,99.06,100.0,0.47,v1.2.2,,2025-01-27
GCA_002356535.2,ASM235653v2,Pseudomonas izuensis,2684212,2021-06-07,2021,99.68,100.0,0.92,v1.2.3,,2025-01-27
GCF_018622855.1,ASM1862285v1,Staphylococcus sp. MZ1,2836369,2021-06-02,2021,99.47,100.0,0.1,v1.2.2,,2025-01-27
GCA_018968705.1,ASM1896870v1,Pseudomonas lijiangensis,2995658,2021-06-21,2021,99.57,20.0,0.88,v1.2.3,,2025-01-27
GCA_018417495.1,ASM1841749v1,Pseudomonas lalucatii,1424203,2021-05-20,2021,49.64,75.0,1.04,v1.2.2,,2025-01-27
GCA_020204845.1,ASM2020484v1,Pseudomonas amygdali,47877,2021-10-01,2021,100.0,100.0,0.11,v1.2.3,,2025-01-27
GCA_019141525.1,ASM1914152v1,Pseudomonas alvandae,2842348,2021-07-06,2021,99.95,100.0,0.08,v1.2.3,,2025-01-27
GCF_018324325.1,ASM1832432v1,Pseudomonas amygdali pv. tabaci,322,2021-04-20,2021,99.52,68.42105,0.12,v1.2.2,,2025-01-27
GCA_014269225.2,ASM1426922v2,Pseudomonas anuradhapurensis,485870,2021-07-06,2021,99.96,100.0,0.14,v1.2.2,,2025-01-27
GCA_019139875.1,ASM1913987v1,Pseudomonas atacamensis,2565368,2021-07-06,2021,99.31,32.258064,0.19,v1.2.3,,2025-01-27
GCA_019139815.1,ASM1913981v1,Pseudomonas asgharzadehiana,2842349,2021-07-06,2021,100.0,100.0,0.4,v1.2.3,,2025-01-27
GCA_020978345.1,ASM2097834v1,Pseudomonas aeruginosa SG17M,1443105,2021-11-24,2021,99.36,52.96538,1.58,v1.2.2,,2025-01-27
GCF_019599145.1,ASM1959914v1,Streptomyces akebiae,2865673,2021-08-15,2021,99.43,100.0,0.93,v1.2.3,,2025-01-27
GCF_017639855.1,ASM1763985v1,Streptococcus zhangguiae,2664091,2021-03-30,2021,99.77,100.0,0.46,v1.2.3,,2025-01-27
GCA_020309905.1,ASM2030990v1,Pseudomonas cannabina pv. alisalensis,757414,2021-10-06,2021,99.68,100.0,1.34,v1.2.3,,2025-01-27
GCA_014432465.2,ASM1443246v2,Salmonella enterica subsp. enterica serovar Hartford,568095,2021-05-24,2021,,,,,,2025-01-27
GCA_019139795.1,ASM1913979v1,Pseudomonas azerbaijanorientalis,2842350,2021-07-06,2021,99.68,100.0,0.4,v1.2.3,,2025-01-27
GCA_018802285.1,ASM1880228v1,Streptococcus sp. ZB199,2710759,2021-06-09,2021,67.43,100.0,0.39,v1.2.3,,2025-01-27
GCF_017086425.1,ASM1708642v1,Staphylococcus sp. SB1-57,2813777,2021-03-01,2021,98.45,100.0,0.06,v1.2.2,,2025-01-27
GCA_018968685.1,ASM1896868v1,Campylobacter novaezeelandiae,2267891,2021-06-21,2021,94.24,100.0,0.7,v1.2.2,,2025-01-27
GCA_018622975.1,ASM1862297v1,Staphylococcus sp. MZ9,2836367,2021-06-02,2021,99.47,100.0,1.61,v1.2.2,,2025-01-27
GCF_017352195.1,ASM1735219v1,Sedimentibacter sp. zth1,2816908,2021-03-14,2021,97.98,100.0,2.02,v1.2.3,,2025-01-27
GCA_018622615.1,ASM1862261v1,Staphylococcus sp. MZ8,2836366,2021-06-02,2021,97.13,100.0,1.34,v1.2.2,,2025-01-27
GCA_019702925.1,ASM1970292v1,Campylobacter sp. 19-13652,2840180,2021-06-11,2021,98.53,100.0,1.27,v1.2.3,,2025-01-27
GCA_014269025.2,ASM1426902v2,Pseudomonas promysalinigenes,485898,2021-07-06,2021,100.0,100.0,0.23,v1.2.3,,2025-01-27
GCF_021052565.1,ASM2105256v1,Sinorhizobium medicae WSM1115,935558,2021-12-06,2021,97.4,52.35849,1.03,v1.2.2,,2025-01-27
GCA_016917315.1,ASM1691731v1,Staphylococcus sp. SM3655,2807625,2021-02-22,2021,99.56,100.0,0.08,v1.2.2,,2025-01-27
GCA_020341755.1,ASM2034175v1,candidate division WOR-3 bacterium,2052148,2021-10-07,2021,,,,,,2025-01-27
GCA_020544305.1,ASM2054430v1,Staphylococcus taiwanensis,2750012,2021-10-25,2021,96.28,100.0,0.08,v1.2.3,,2025-01-27
GCA_016743875.1,ASM1674387v1,Staphylococcus sp. T93,2799681,2021-01-22,2021,99.37,100.0,0.08,v1.2.2,,2025-01-27
GCF_021654335.1,ASM2165433v1,Sideroxyarcus emersonii,2764705,2021-11-30,2021,88.67,100.0,6.76,v1.2.3,,2025-01-27
GCA_016917335.1,ASM1691733v1,Staphylococcus sp. SM9054,2807624,2021-02-22,2021,99.31,100.0,0.08,v1.2.2,,2025-01-27
GCA_911810475.1,August2016_Plant3_pacbio_assembly,Candidatus Celerinatantimonas neptuna,3043617,2021-09-16,2021,,,,,,2025-01-27
GCF_018336595.1,ASM1833659v1,Helcococcus kunzii,40091,2021-05-11,2021,98.28,100.0,,v1.2.3,,2025-01-27
GCA_020356085.1,ASM2035608v1,Candidatus Coatesbacteria bacterium,2250272,2021-10-07,2021,,,,,,2025-01-27
GCA_016699715.1,ASM1669971v1,Candidatus Competibacteraceae bacterium,2053538,2021-01-19,2021,,,,,,2025-01-27
GCA_016699465.1,ASM1669946v1,Candidatus Campbellbacteria bacterium,2026716,2021-01-19,2021,,,,,,2025-01-27
GCA_020355945.1,ASM2035594v1,Candidatus Aminicenantes bacterium,2052149,2021-10-07,2021,,,,,,2025-01-27
GCA_018847895.1,ASM1884789v1,Candidatus Akkermansia timonensis,3068329,2021-06-11,2021,98.24,60.0,0.7,v1.2.2,,2025-01-27
GCA_020355205.1,ASM2035520v1,Candidatus Aerophobus sp.,2807605,2021-10-07,2021,,,,,,2025-01-27
GCA_021057185.1,ASM2105718v1,Candidatus Absconditicoccus praedator,2735562,2021-12-06,2021,81.97,100.0,,v1.2.2,,2025-01-27
GCF_020541245.1,ASM2054124v1,Candidatus Annandia pinicola,1345117,2021-10-21,2021,61.5,100.0,,v1.2.3,,2025-01-27
GCF_910589745.1,ISOLATE_AHE01FL_GENOME,Candidatus Arcticimaribacter forsetii,2820661,2021-07-30,2021,96.76,100.0,,v1.2.2,,2025-01-27
GCA_016699285.1,ASM1669928v1,Candidatus Brocadia sp.,2172549,2021-01-19,2021,,,,,,2025-01-27
GCA_017347445.1,ASM1734744v1,Candidatus Brocadia pituitae,2608983,2021-03-02,2021,,,,,,2025-01-27
GCA_018399055.1,ASM1839905v1,Simkaniaceae bacterium,2698248,2021-05-19,2021,,,,,,2025-01-27
GCF_020162275.1,ASM2016227v1,Simonsiella muelleri,72,2021-09-28,2021,96.49,83.333336,0.22,v1.2.3,,2025-01-27
GCA_020350845.1,ASM2035084v1,Candidatus Bipolaricaulota bacterium,2306012,2021-10-07,2021,,,,,,2025-01-27
GCF_021183825.1,ASM2118382v1,Sinomicrobium kalidii,2900738,2021-12-14,2021,99.68,100.0,0.97,v1.2.3,,2025-01-27
GCF_020886775.1,ASM2088677v1,Sinomonas cyclohexanicum,322009,2021-09-13,2021,87.89,100.0,11.58,v1.2.3,,2025-01-27
GCF_019380255.1,ASM1938025v1,Schaalia turicensis,131111,2021-07-28,2021,100.0,100.0,0.83,v1.2.3,,2025-01-27
GCF_017792025.1,ASM1779202v1,Sediminibacillus dalangtanensis,2729421,2021-04-06,2021,99.03,100.0,0.22,v1.2.3,,2025-01-27
GCF_018141405.1,ASM1814140v1,Serpentinicella alkaliphila,1734049,2021-04-27,2021,98.18,50.0,0.45,v1.2.3,,2025-01-27
GCF_018622755.1,ASM1862275v1,Staphylococcus sp. MZ3,2836364,2021-06-02,2021,99.47,100.0,0.1,v1.2.2,,2025-01-27
GCA_020735445.1,ASM2073544v1,Segatella copri DSM 18205,537011,2021-11-03,2021,98.88,23.308271,0.67,v1.2.3,,2025-01-27
GCF_020162295.1,ASM2016229v1,Alysiella filiformis DSM 16848,1120981,2021-09-28,2021,98.37,66.666664,,v1.2.3,,2025-01-27
GCF_018069705.1,ASM1806970v1,Aminithiophilus ramosus,3029084,2021-04-18,2021,99.22,100.0,2.59,v1.2.3,,2025-01-27
GCF_905188235.1,ASM90518823v1,Serratia sp. Tan611,2773264,2021-02-01,2021,99.75,100.0,0.5,v1.2.3,,2025-01-27
GCF_000466925.3,ASM46692v3,Campylobacter jejuni X,1381117,2021-06-28,2021,99.38,50.896496,0.16,v1.2.2,,2025-01-27
GCA_018223625.1,ASM1822362v1,Clostridium sp. C1,1155388,2021-05-02,2021,87.71,100.0,1.86,v1.2.2,,2025-01-27
GCA_020889625.1,ASM2088962v1,Deinococcus radiophilus,32062,2021-11-19,2021,96.87,66.666664,0.53,v1.2.3,,2025-01-27
GCA_018623015.1,ASM1862301v1,Staphylococcus sp. MZ7,2836365,2021-06-02,2021,99.47,100.0,0.1,v1.2.2,,2025-01-27
GCA_019139535.1,ASM1913953v1,Pseudomonas muyukensis,2842357,2021-07-06,2021,99.68,100.0,0.11,v1.2.3,,2025-01-27
GCA_019056555.1,ASM1905655v1,Clostridium sp. 001,1970093,2021-06-29,2021,98.14,100.0,1.86,v1.2.3,,2025-01-27
GCF_947251925.1,idEpiGros1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Epistrophe grossularia,2954008,2022-11-04,2022,97.27,50.0,0.64,v1.2.3,,2025-01-27
GCF_947250495.1,iyLasMori1.Wolbachia_sp_3.1,Wolbachia endosymbiont (group A) of Lasioglossum morio,2954025,2022-11-02,2022,98.73,100.0,0.36,v1.2.3,,2025-01-27
GCF_947250015.1,idAcrOrbc1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Acrocera orbiculus,2953971,2022-11-02,2022,98.3,100.0,0.45,v1.2.3,,2025-01-27
GCF_027474565.1,ASM2747456v1,Salmonella enterica subsp. enterica serovar Gallinarum/Pullorum,604,2022-12-28,2022,97.26,4.9082203,0.41,v1.2.2,,2025-01-27
GCA_025152405.1,ASM2515240v1,[Ruminococcus] lactaris ATCC 29176,471875,2022-09-12,2022,98.75,93.333336,0.62,v1.2.2,,2025-01-27
GCF_022354405.1,ASM2235440v1,Wielerella bovis,2917790,2022-02-22,2022,96.56,14.285714,0.9,v1.2.2,,2025-01-27
GCF_947251965.1,iySphMoni1.Wolbachia_sp_2.1,Wolbachia endosymbiont (group A) of Sphecodes monilicornis,2954060,2022-11-04,2022,98.73,100.0,,v1.2.3,,2025-01-27
GCA_947251565.1,ilPheGnom1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Pheosia gnoma,2954044,2022-11-04,2022,99.09,100.0,,v1.2.3,,2025-01-27
GCA_947251745.1,ilEpaGrot1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Epagoge grotiana,2954006,2022-11-04,2022,98.73,100.0,,v1.2.3,,2025-01-27
GCF_026013645.1,ASM2601364v1,Virgibacillus natechei,1216297,2022-11-06,2022,98.32,100.0,1.61,v1.2.3,,2025-01-27
GCA_947251675.1,idMerWest1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Merzomyia westermanni,2954031,2022-11-04,2022,98.73,100.0,,v1.2.3,,2025-01-27
GCF_947251765.1,iyAndDors1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Andrena dorsata,2953975,2022-11-04,2022,98.0,50.0,,v1.2.3,,2025-01-27
GCA_947250735.1,idSphTaen1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Sphaerophoria taeniata,2954057,2022-11-02,2022,97.64,100.0,0.18,v1.2.3,,2025-01-27
GCF_947251555.1,iyMacEuro1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Macropis europaea,2954028,2022-11-04,2022,98.36,100.0,0.36,v1.2.3,,2025-01-27
GCA_947250785.1,iyAncNigr1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Ancistrocerus nigricornis,2953974,2022-11-02,2022,98.73,100.0,,v1.2.3,,2025-01-27
GCA_947250505.1,ilPhaBuce1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Phalera bucephala,2954042,2022-11-02,2022,98.0,100.0,,v1.2.3,,2025-01-27
GCA_947250795.1,iyNomFabr1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Nomada fabriciana,2954033,2022-11-04,2022,98.73,100.0,0.36,v1.2.3,,2025-01-27
GCA_022810765.1,ASM2281076v1,Winogradskyella sp. MH6,2929510,2022-04-04,2022,100.0,100.0,0.81,v1.2.2,,2025-01-27
GCF_947250565.1,iyAndHaem1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Andrena haemorrhoa,2953976,2022-11-02,2022,99.09,100.0,0.91,v1.2.3,,2025-01-27
GCA_022870925.1,ASM2287092v1,Vitreoscilla massiliensis,1689272,2022-04-11,2022,97.92,33.333332,1.62,v1.2.2,,2025-01-27
GCA_947250775.1,icRhiConi1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Rhinocyllus conicus,2954053,2022-11-02,2022,97.64,100.0,0.27,v1.2.3,,2025-01-27
GCA_947251425.1,idProAzur1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Protocalliphora azurea,2954050,2022-11-04,2022,99.09,100.0,,v1.2.3,,2025-01-27
GCA_947251895.1,idBomMajo1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Bombylius major,2953988,2022-11-04,2022,99.09,100.0,0.73,v1.2.3,,2025-01-27
GCA_947251935.1,ilCalPalu1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Calamotropha paludella,2953989,2022-11-04,2022,99.45,100.0,0.27,v1.2.3,,2025-01-27
GCA_947251645.1,idBibMarc1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Bibio marci,2953987,2022-11-04,2022,97.76,100.0,0.27,v1.2.3,,2025-01-27
GCF_947250715.1,ioSymStri1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Sympetrum striolatum,2954061,2022-11-02,2022,98.0,100.0,0.64,v1.2.3,,2025-01-27
GCA_023674525.1,ASM2367452v1,[Ruminococcus] torques,33039,2022-06-08,2022,38.32,0.88495576,0.16,v1.2.2,,2025-01-27
GCA_947251475.1,ilEpiAlte1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Epirrhoe alternata,2954007,2022-11-04,2022,98.73,100.0,0.27,v1.2.3,,2025-01-27
GCA_027923555.1,ASM2792355v1,Vulcanimicrobium alpinum,3016050,2022-12-21,2022,96.39,100.0,,v1.2.3,,2025-01-27
GCA_947250625.1,idCheSoro1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Cheilosia soror,2953995,2022-11-02,2022,99.45,100.0,0.64,v1.2.3,,2025-01-27
GCA_947251725.1,iyTipFemo1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Tiphia femorata,2954063,2022-11-04,2022,96.91,100.0,0.36,v1.2.3,,2025-01-27
GCA_947251615.1,icApoCory1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Apoderus coryli,2953980,2022-11-04,2022,98.12,100.0,0.36,v1.2.3,,2025-01-27
GCF_947251595.1,ilEupTrip1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Eupithecia tripunctaria,2954015,2022-11-04,2022,98.36,100.0,,v1.2.3,,2025-01-27
GCA_947251795.1,iyAnoNige1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Anoplius nigerrimus,2953979,2022-11-04,2022,98.73,100.0,0.73,v1.2.3,,2025-01-27
GCF_947251635.1,ihIcePurc2.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Icerya purchasi,2954019,2022-11-04,2022,98.36,100.0,1.09,v1.2.3,,2025-01-27
GCF_947250765.1,idGymRotn1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Gymnosoma rotundatum,2954016,2022-11-02,2022,98.0,100.0,0.27,v1.2.3,,2025-01-27
GCA_947251545.1,idAnoPurm1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Anomoia purmunda,2953978,2022-11-04,2022,98.73,100.0,0.27,v1.2.3,,2025-01-27
GCA_947251915.1,iyHylComm1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Hylaeus communis,2954018,2022-11-04,2022,98.0,100.0,0.36,v1.2.3,,2025-01-27
GCA_947251755.1,icPhiCogn1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Philonthus cognatus,2954046,2022-11-04,2022,98.36,100.0,0.36,v1.2.3,,2025-01-27
GCA_947251945.1,iyLasLatv2.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Lasioglossum lativentre,2954023,2022-11-04,2022,99.09,100.0,0.36,v1.2.3,,2025-01-27
GCF_947251695.1,iyEctCont1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Ectemnius continuus,2954002,2022-11-04,2022,98.73,100.0,0.27,v1.2.3,,2025-01-27
GCF_025905465.1,ASM2590546v1,Weizmannia sp. WK01,2984845,2022-10-29,2022,98.71,100.0,,v1.2.3,,2025-01-27
GCA_947251515.1,idSicFerr1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Sicus ferrugineus,2954056,2022-11-04,2022,98.36,100.0,0.36,v1.2.3,,2025-01-27
GCA_023158935.1,ASM2315893v1,Acinetobacter portensis,1839785,2022-04-27,2022,98.71,83.333336,0.47,v1.2.2,,2025-01-27
GCA_947250805.1,ilEndFlam1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Endotricha flammealis,2954004,2022-11-04,2022,99.09,100.0,0.36,v1.2.3,,2025-01-27
GCA_023169805.1,ASM2316980v1,Abditibacteriota bacterium,2783868,2022-04-02,2022,,,,,,2025-01-27
GCF_022807975.1,ASM2280797v1,Abyssalbus ytuae,2926907,2022-04-02,2022,99.68,100.0,0.65,v1.2.3,,2025-01-27
GCF_022870945.1,ASM2287094v1,Vitreoscilla stercoraria,61,2022-04-11,2022,96.18,100.0,,v1.2.2,,2025-01-27
GCF_020447305.1,ASM2044730v2,Abyssibius alkaniclasticus,2881234,2022-04-21,2022,98.18,100.0,0.1,v1.2.2,,2025-01-27
GCF_947251955.1,idCorMarg1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Coremacera marginata,2953999,2022-11-04,2022,99.09,100.0,,v1.2.3,,2025-01-27
GCF_021560035.1,ASM2156003v1,Virgibacillus sp. NKC19-16,2831673,2022-01-24,2022,98.73,100.0,1.29,v1.2.3,,2025-01-27
GCA_947251485.1,iyScaNigr1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Scambus nigricans,2954055,2022-11-04,2022,97.76,100.0,,v1.2.3,,2025-01-27
GCF_025263485.1,ASM2526348v1,Mycobacterium sp. SMC-2,2857058,2022-09-19,2022,99.09,100.0,0.61,v1.2.3,,2025-01-27
GCA_947251665.1,iyTryClav1.Wolbachia_sp_1.1,Wolbachia endosymbiont (group A) of Trypoxylon clavicerum,2954064,2022-11-04,2022,97.45,100.0,0.36,v1.2.3,,2025-01-27
GCF_025266575.1,ASM2526657v1,Xanthomonas prunicola,2053930,2022-09-19,2022,99.54,60.0,0.03,v1.2.2,,2025-01-27
GCF_024137865.1,ASM2413786v1,Moraxella sp. FZFQ2102,2953752,2022-07-05,2022,97.29,100.0,4.41,v1.2.3,,2025-01-27
GCF_024296905.1,ASM2429690v1,Moraxella sp. FZLJ2107,2961618,2022-07-17,2022,97.63,100.0,4.35,v1.2.3,,2025-01-27
GCF_024296965.1,ASM2429696v1,Moraxella sp. FZLJ2109,2961890,2022-07-17,2022,97.53,100.0,4.35,v1.2.3,,2025-01-27
GCA_025787225.1,ASM2578722v1,Saxibacter everestensis,2909229,2022-10-21,2022,86.75,100.0,17.34,v1.2.2,,2025-01-27
GCA_024802545.1,ASM2480254v1,SAR92 clade bacterium H455,2974818,2022-08-31,2022,,,,,,2025-01-27
GCA_023703675.1,ASM2370367v1,SAR86 cluster bacterium,2030880,2022-06-13,2022,,,,,,2025-01-27
GCA_021903295.1,ASM2190329v1,Xanthomonas translucens pv. secalis,487908,2022-02-03,2022,96.57,73.75,1.7,v1.2.2,,2025-01-27
GCA_021903395.1,ASM2190339v1,Xanthomonas translucens pv. hordei,1099789,2022-02-03,2022,96.64,77.5,1.91,v1.2.2,,2025-01-27
GCA_021383745.1,ASM2138374v1,"Salmonella enterica subsp. houtenae serovar 45:g,z51:-",1967611,2022-01-07,2022,96.05,2.8332002,3.34,v1.2.2,,2025-01-27
GCF_025665335.1,ASM2566533v1,Xanthomonas sp. AM6,2982531,2022-10-12,2022,95.11,100.0,3.13,v1.2.2,,2025-01-27
GCF_025666195.1,ASM2566619v1,Xanthomonas sp. CFBP 8443,2971235,2022-10-12,2022,96.02,100.0,3.43,v1.2.2,,2025-01-27
GCA_021903355.1,ASM2190335v1,Xanthomonas translucens,343,2022-02-03,2022,96.53,70.0,1.44,v1.2.2,,2025-01-27
GCA_025232695.1,ASM2523269v1,Salmonella sp. FORC89,2204208,2022-09-16,2022,99.6,100.0,0.39,v1.2.3,,2025-01-27
GCA_025426275.1,ASM2542627v1,Salmonella sp. 3C,2979871,2022-09-27,2022,98.71,100.0,0.41,v1.2.3,,2025-01-27
GCA_026247685.1,ASM2624768v1,Salmonella sp. 2018103,2991700,2022-11-21,2022,99.34,100.0,0.43,v1.2.2,,2025-01-27
GCF_025643275.1,ASM2564327v1,Moraxella nasicaprae,2904122,2022-10-11,2022,95.75,100.0,2.7,v1.2.2,,2025-01-27
GCF_022701215.1,ASM2270121v1,Moraxella nasovis,2904121,2022-03-28,2022,92.8,100.0,2.56,v1.2.3,,2025-01-27
GCA_025666235.1,ASM2566623v1,Xanthomonas sp. CFBP 8445,2971236,2022-10-12,2022,97.22,100.0,3.43,v1.2.2,,2025-01-27
GCA_023374955.1,ASM2337495v1,Salmonella sp. WGH-01,2935857,2022-05-16,2022,14.73,100.0,0.38,v1.2.2,,2025-01-27
GCF_020023735.2,ASM2002373v2,Mycoavidus sp. HKI,2840467,2022-07-22,2022,83.01,100.0,0.67,v1.2.3,,2025-01-27
GCF_024582735.1,ASM2458273v1,Mycoavidus sp. SF9855,2968475,2022-08-07,2022,82.53,100.0,0.45,v1.2.3,,2025-01-27
GCF_022749515.1,ASM2274951v1,Morococcus cerebrosus,1056807,2022-03-29,2022,99.48,66.666664,,v1.2.2,,2025-01-27
GCF_022699605.1,ASM2269960v1,Acinetobacter sp. LUNF3,2925837,2022-03-27,2022,99.99,100.0,0.36,v1.2.2,,2025-01-27
GCA_025808375.1,ASM2580837v1,Muribaculaceae bacterium MF13079,2767078,2022-10-24,2022,,,,,,2025-01-27
